horizon_name,date,location,location_name,product,product_name,supplier,is_promo,campaign_type,promo_uplift,lead_time_days,purchase_price,sales_price,cost_of_ordering,minimum_delivery_batch,forecast_demand,forecast_std,observed_demand,corrected_observed_demand,actual_balance,actual_balance_value,actual_stockout_flag,mode
test_q4_2024,2024-10-13,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,1,PAGUE E LEVE,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,16.4585,5.618,6.0,6.0,,,0,rolling
test_q4_2024,2024-10-14,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,1,PAGUE E LEVE,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,17.4435,5.6668,0.0,0.0,59.0,252.52,0,rolling
test_q4_2024,2024-10-15,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,1,PAGUE E LEVE,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,16.2491,5.7108,10.0,10.0,59.0,252.52,0,rolling
test_q4_2024,2024-10-16,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,1,PAGUE E LEVE,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,16.2387,5.7046,11.0,11.0,49.0,209.72,0,rolling
test_q4_2024,2024-10-17,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,1,PAGUE E LEVE,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,15.2516,5.6373,6.0,6.0,65.0,278.2,0,rolling
test_q4_2024,2024-10-18,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,1,PAGUE E LEVE,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,15.7301,5.6825,15.0,15.0,59.0,252.52,0,rolling
test_q4_2024,2024-10-19,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,1,PAGUE E LEVE,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,16.201,5.632,3.0,3.0,104.0,445.12,0,rolling
test_q4_2024,2024-10-20,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,1,PAGUE E LEVE,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,15.0711,5.73,13.0,13.0,,,0,rolling
test_q4_2024,2024-10-21,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,1,PAGUE E LEVE,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,15.8923,5.6417,8.0,8.0,88.0,376.64,0,rolling
test_q4_2024,2024-10-22,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,1,PAGUE E LEVE,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,16.0756,5.6591,12.0,12.0,89.0,380.92,0,rolling
test_q4_2024,2024-10-23,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,1,PAGUE E LEVE,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,16.0963,5.5348,1.0,1.0,77.0,329.56,0,rolling
test_q4_2024,2024-10-24,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,1,PAGUE E LEVE,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,14.0265,5.5663,8.0,8.0,89.0,380.92,0,rolling
test_q4_2024,2024-10-25,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,1,PAGUE E LEVE,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,15.2834,5.5801,14.0,14.0,81.0,346.68,0,rolling
test_q4_2024,2024-10-26,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,1,PAGUE E LEVE,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,14.7728,5.5936,6.0,6.0,91.0,389.48,0,rolling
test_q4_2024,2024-10-27,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,1,PAGUE E LEVE,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,14.0978,5.6338,16.0,16.0,,,0,rolling
test_q4_2024,2024-10-28,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,1,PAGUE E LEVE,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,14.9263,5.67,9.0,9.0,69.0,295.32,0,rolling
test_q4_2024,2024-10-29,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,1,PAGUE E LEVE,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,14.6934,5.6763,4.0,4.0,73.0,312.44,0,rolling
test_q4_2024,2024-10-30,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,1,PAGUE E LEVE,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,15.0063,5.754,9.0,9.0,69.0,295.32,0,rolling
test_q4_2024,2024-10-31,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,1,PAGUE E LEVE,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,12.8755,5.4796,5.0,5.0,60.0,256.8,0,rolling
test_q4_2024,2024-11-01,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,11.8811,5.5003,16.0,16.0,77.0,329.56,0,rolling
test_q4_2024,2024-11-02,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,10.9124,5.5296,6.0,6.0,61.0,261.08,0,rolling
test_q4_2024,2024-11-03,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,10.6834,5.5528,4.0,4.0,,,0,rolling
test_q4_2024,2024-11-04,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,10.8699,5.6163,5.0,5.0,51.0,218.28,0,rolling
test_q4_2024,2024-11-05,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,9.7739,5.3901,7.0,7.0,106.0,453.68,0,rolling
test_q4_2024,2024-11-06,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,9.422,5.3986,10.0,10.0,99.0,423.72,0,rolling
test_q4_2024,2024-11-07,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.0729,5.3714,13.0,13.0,89.0,380.92,0,rolling
test_q4_2024,2024-11-08,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,10.1254,5.3851,2.0,2.0,79.0,338.12,0,rolling
test_q4_2024,2024-11-09,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.8046,5.4448,10.0,10.0,93.0,398.04,0,rolling
test_q4_2024,2024-11-10,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.752,5.3549,7.0,7.0,,,0,rolling
test_q4_2024,2024-11-11,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.3968,5.3462,8.0,8.0,76.0,325.28,0,rolling
test_q4_2024,2024-11-12,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.7479,5.3462,14.0,14.0,86.0,368.08,0,rolling
test_q4_2024,2024-11-13,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,9.1355,5.2794,8.0,8.0,72.0,308.16,0,rolling
test_q4_2024,2024-11-14,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.0832,5.2351,11.0,11.0,64.0,273.92,0,rolling
test_q4_2024,2024-11-15,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,9.5598,5.2377,5.0,5.0,65.0,278.2,0,rolling
test_q4_2024,2024-11-16,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.4536,5.274,8.0,8.0,60.0,256.8,0,rolling
test_q4_2024,2024-11-17,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.6102,5.2743,7.0,7.0,,,0,rolling
test_q4_2024,2024-11-18,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.6317,5.2812,4.0,4.0,45.0,192.6,0,rolling
test_q4_2024,2024-11-19,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,9.2216,5.3284,10.0,10.0,64.0,273.92,0,rolling
test_q4_2024,2024-11-20,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.6949,5.3086,10.0,10.0,114.0,487.92,0,rolling
test_q4_2024,2024-11-21,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.0958,5.2981,6.0,6.0,104.0,445.12,0,rolling
test_q4_2024,2024-11-22,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,9.0336,5.2223,7.0,7.0,103.0,440.84,0,rolling
test_q4_2024,2024-11-23,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.0232,5.2223,6.0,6.0,115.0,492.2,0,rolling
test_q4_2024,2024-11-24,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.0536,5.232,5.0,5.0,,,0,rolling
test_q4_2024,2024-11-25,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,7.8902,5.262,6.0,6.0,104.0,445.12,0,rolling
test_q4_2024,2024-11-26,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.9795,5.2802,13.0,13.0,118.0,505.04,0,rolling
test_q4_2024,2024-11-27,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.407,5.2656,4.0,4.0,105.0,449.4,0,rolling
test_q4_2024,2024-11-28,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,7.7921,4.9685,8.0,8.0,110.0,470.8,0,rolling
test_q4_2024,2024-11-29,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.5953,4.9414,11.0,11.0,102.0,436.56,0,rolling
test_q4_2024,2024-11-30,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,7.5145,4.9022,16.0,16.0,91.0,389.48,0,rolling
test_q4_2024,2024-12-01,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,7.8502,4.9022,7.0,7.0,,,0,rolling
test_q4_2024,2024-12-02,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,7.8147,4.9074,10.0,10.0,88.0,376.64,0,rolling
test_q4_2024,2024-12-03,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,9.1238,4.396,7.0,7.0,96.0,410.88,0,rolling
test_q4_2024,2024-12-04,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,7.6992,3.8719,12.0,12.0,89.0,380.92,0,rolling
test_q4_2024,2024-12-05,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.2526,3.889,7.0,7.0,77.0,329.56,0,rolling
test_q4_2024,2024-12-06,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.7287,3.8437,1.0,1.0,70.0,299.6,0,rolling
test_q4_2024,2024-12-07,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,7.8568,3.8879,13.0,13.0,129.0,552.12,0,rolling
test_q4_2024,2024-12-08,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.0629,3.9391,10.0,10.0,,,0,rolling
test_q4_2024,2024-12-09,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,7.4149,3.9345,4.0,4.0,116.0,496.48,0,rolling
test_q4_2024,2024-12-10,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.4918,3.8159,4.0,4.0,102.0,436.56,0,rolling
test_q4_2024,2024-12-11,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.0195,3.853,14.0,14.0,98.0,419.44,0,rolling
test_q4_2024,2024-12-12,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.0588,3.9123,13.0,13.0,84.0,359.52,0,rolling
test_q4_2024,2024-12-13,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.4105,3.949,14.0,14.0,71.0,303.88,0,rolling
test_q4_2024,2024-12-14,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.4373,3.9209,16.0,16.0,57.0,243.96,0,rolling
test_q4_2024,2024-12-15,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.4763,3.9792,8.0,8.0,,,0,rolling
test_q4_2024,2024-12-16,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,7.8094,3.9355,9.0,9.0,56.0,239.68,0,rolling
test_q4_2024,2024-12-17,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.5535,3.9352,8.0,8.0,47.0,201.16,0,rolling
test_q4_2024,2024-12-18,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.4568,3.908,10.0,10.0,56.0,239.68,0,rolling
test_q4_2024,2024-12-19,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.5347,3.7769,3.0,3.0,46.0,196.88,0,rolling
test_q4_2024,2024-12-20,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.3627,3.8511,8.0,8.0,64.0,273.92,0,rolling
test_q4_2024,2024-12-21,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.9134,3.7802,8.0,8.0,56.0,239.68,0,rolling
test_q4_2024,2024-12-22,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.2685,3.7659,5.0,5.0,,,0,rolling
test_q4_2024,2024-12-23,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,7.8347,3.6527,5.0,5.0,103.0,440.84,0,rolling
test_q4_2024,2024-12-24,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.4236,3.6779,7.0,7.0,98.0,419.44,0,rolling
test_q4_2024,2024-12-25,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.7114,3.6368,10.0,10.0,91.0,389.48,0,rolling
test_q4_2024,2024-12-26,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.1932,3.6428,15.0,15.0,81.0,346.68,0,rolling
test_q4_2024,2024-12-27,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.1915,3.7221,12.0,12.0,70.0,299.6,0,rolling
test_q4_2024,2024-12-28,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,9.0789,3.612,10.0,10.0,58.0,248.24,0,rolling
test_q4_2024,2024-12-29,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,7.6966,3.603,8.0,8.0,,,0,rolling
test_q4_2024,2024-12-30,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,7.7052,3.5518,13.0,13.0,40.0,171.2,0,rolling
test_q4_2024,2024-12-31,1314,LOJA 1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,45151,0,,1.1726039399558574,9.0,8.93,7.86,4.28,1.0,8.6646,3.5671,11.0,11.0,46.0,196.88,0,rolling
test_q4_2024,2024-10-01,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.2578,0.5284,0.0,0.0,11.0,340.78,0,rolling
test_q4_2024,2024-10-02,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.3624,0.5284,1.0,1.0,11.0,340.78,0,rolling
test_q4_2024,2024-10-03,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.2311,0.5284,0.0,0.0,10.0,309.8,0,rolling
test_q4_2024,2024-10-04,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.4936,0.5244,0.0,0.0,10.0,309.8,0,rolling
test_q4_2024,2024-10-05,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.2759,0.5197,0.0,0.0,10.0,309.8,0,rolling
test_q4_2024,2024-10-06,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.2759,0.5144,1.0,1.0,,,0,rolling
test_q4_2024,2024-10-07,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.2759,0.5197,1.0,1.0,10.0,310.0,0,rolling
test_q4_2024,2024-10-08,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.2445,0.5244,0.0,0.0,10.0,310.2,0,rolling
test_q4_2024,2024-10-09,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.3757,0.5244,0.0,0.0,10.0,310.2,0,rolling
test_q4_2024,2024-10-10,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.1846,0.5244,1.0,1.0,10.0,310.2,0,rolling
test_q4_2024,2024-10-11,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.4632,0.5284,0.0,0.0,9.0,279.18,0,rolling
test_q4_2024,2024-10-12,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.2561,0.5284,0.0,0.0,9.0,279.18,0,rolling
test_q4_2024,2024-10-13,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.3436,0.5244,2.0,2.0,,,0,rolling
test_q4_2024,2024-10-14,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.3596,0.5649,1.0,1.0,7.0,217.14,0,rolling
test_q4_2024,2024-10-15,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.2445,0.5675,0.0,0.0,6.0,186.12,0,rolling
test_q4_2024,2024-10-16,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.3757,0.5675,0.0,0.0,6.0,186.12,0,rolling
test_q4_2024,2024-10-17,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.3245,0.5649,1.0,1.0,6.0,186.12,0,rolling
test_q4_2024,2024-10-18,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.5593,0.5675,0.0,0.0,5.0,155.1,0,rolling
test_q4_2024,2024-10-19,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.3245,0.5649,0.0,0.0,8.0,243.92,0,rolling
test_q4_2024,2024-10-20,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.5432,0.5618,0.0,0.0,,,0,rolling
test_q4_2024,2024-10-21,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.4995,0.5618,1.0,1.0,8.0,243.92,0,rolling
test_q4_2024,2024-10-22,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.3245,0.5618,0.0,0.0,8.0,243.12,0,rolling
test_q4_2024,2024-10-23,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.372,0.558,0.0,0.0,8.0,243.12,0,rolling
test_q4_2024,2024-10-24,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.3282,0.558,1.0,1.0,8.0,243.12,0,rolling
test_q4_2024,2024-10-25,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.4755,0.5618,0.0,0.0,7.0,212.73,0,rolling
test_q4_2024,2024-10-26,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.2568,0.558,0.0,0.0,8.0,242.32,0,rolling
test_q4_2024,2024-10-27,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.5193,0.558,1.0,1.0,,,0,rolling
test_q4_2024,2024-10-28,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.5049,0.558,0.0,0.0,7.0,212.03,0,rolling
test_q4_2024,2024-10-29,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.2701,0.558,0.0,0.0,7.0,212.03,0,rolling
test_q4_2024,2024-10-30,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.4014,0.558,0.0,0.0,7.0,212.03,0,rolling
test_q4_2024,2024-10-31,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.3986,0.5536,0.0,0.0,7.0,212.03,0,rolling
test_q4_2024,2024-11-01,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.3624,0.5536,0.0,0.0,8.0,241.6,0,rolling
test_q4_2024,2024-11-02,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.1874,0.5486,0.0,0.0,8.0,241.6,0,rolling
test_q4_2024,2024-11-03,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.4499,0.5486,1.0,1.0,,,0,rolling
test_q4_2024,2024-11-04,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.4061,0.5486,1.0,1.0,7.0,211.4,0,rolling
test_q4_2024,2024-11-05,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.1874,0.5536,1.0,1.0,7.0,210.77,0,rolling
test_q4_2024,2024-11-06,1314,LOJA 1314,20635,ABRILAR XAROPE 100ML,87021,0,,1.0,9.0,34.83,41.5,29.62,1.0,0.291,0.558,0.0,0.0,6.0,180.66,0,rolling
